DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ec2_A,Ec2_B,Ec3_A,Ec3_B,Sh_A,Sh_B,Price_sqr_meter,Price
146,2.0,47.63043,28.795769,5.0,2,5.0,1961,0.23610845,16,3893,27,0.0,3,10,0,1,0,1,0,1,4519.2183,220435.55
1,2.0,63.523148,44.4662,9.528473,6,17.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3388.5647,211045.69
60,1.0,34.70791,21.695011,5.0,3,8.0,1960,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,4598.3906,205710.56
130,2.0,49.27917,30.7661,5.0,2,5.0,1965,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,4368.0176,198692.8
67,3.0,63.787712,39.251625,8.0,13,14.0,1986,0.007720282,38,4788,2,0.0,0,4,0,1,0,1,0,1,4536.9736,268349.25
30,2.0,69.63574,39.01523,10.0,7,19.0,2012,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3091.118,235554.94
66,2.0,47.010094,31.837019,5.0,4,5.0,1964,0.16197556,31,7010,5,4508.0,3,7,0,1,1,0,0,1,4578.8525,228337.52
14,1.0,37.036583,20.392633,7.0,3,12.0,1982,0.042031586,37,6856,84,1940.0,2,5,0,1,0,1,0,1,4309.2666,195534.36
78,2.0,56.26923,33.823044,9.0,11,17.0,2010,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,3825.3997,243806.62
165,3.0,60.833576,43.9069,5.0,2,5.0,1961,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,4757.293,249832.0
5,2.0,42.8029,31.814201,5.0,4,9.0,1970,0.15081754,16,3433,4,2643.0,4,5,0,1,0,1,0,1,5028.919,240871.23
8,3.0,54.214176,43.609962,6.0,3,9.0,1981,0.219006,28,6746,3,0.0,1,4,0,1,0,1,0,1,5338.1455,224248.38
126,1.0,39.861706,20.328203,9.0,9,12.0,1973,0.33389154,30,6564,1,0.0,0,0,0,1,0,1,0,1,4003.8557,160591.48
102,1.0,43.1575,40.05555,10.0,4,3.0,2017,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,3698.0945,78030.69
6,2.0,65.62311,45.936176,9.843467,9,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3280.1296,180419.34
125,1.0,40.38401,21.052137,7.0,4,12.0,1970,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,3952.072,182230.94
21,2.0,63.296837,40.676346,8.0,4,6.0,1955,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,3400.6802,310719.7
127,1.0,30.12051,20.938362,5.0,4,5.0,1958,0.48624563,13,2514,19,0.0,0,6,0,1,0,1,0,1,5298.732,130996.195
1,1.0,47.314857,33.1204,7.097229,10,17.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3373.1584,166402.44
88,1.0,42.357487,29.65024,6.3536234,10,19.0,2016,0.1273759,43,8429,3,0.0,3,9,0,1,0,1,0,1,3767.9412,194525.11
52,3.0,82.90204,51.64164,10.0,6,17.0,2009,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3490.9053,336106.66
128,3.0,72.40584,45.348194,10.0,14,17.0,1992,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,3996.959,338855.22
130,4.0,78.110886,51.853348,8.0,5,5.0,1958,0.34107193,27,5664,48,2300.0,3,11,0,1,0,1,0,1,4894.0146,316908.47
56,3.0,77.92223,49.14878,10.0,10,17.0,1985,0.0,23,5067,4,0.0,2,6,0,1,0,1,0,1,3713.9998,497376.47
62,2.0,69.424774,40.473373,16.0,7,17.0,2016,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3100.5112,131341.23
167,1.0,33.917763,24.58779,5.0,7,5.0,1961,0.23610845,16,3893,27,0.0,3,10,0,1,0,1,0,1,4705.514,167521.45
90,1.0,32.243183,21.290447,5.0,6,5.0,1966,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,4949.8994,159358.62
27,2.0,67.53826,47.276783,10.130739,15,1.0,1977,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3187.1165,167088.4
98,1.0,34.601196,22.215359,5.0,6,9.0,1966,0.19578105,23,5212,6,0.0,3,2,0,1,0,1,0,1,4612.5723,172963.98
27,2.0,66.4373,33.92399,10.0,3,17.0,1977,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3239.9314,178776.88
99,3.0,64.97507,45.550797,6.0,3,9.0,1971,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,4454.065,211939.72
27,2.0,67.02618,46.918324,10.053926,2,17.0,1977,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,3211.466,154696.06
9,2.0,56.027637,31.600372,8.0,6,14.0,1989,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3841.895,176248.39
1,2.0,62.411907,43.688335,9.361787,24,24.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3448.898,209817.03
41,2.0,46.13677,29.22912,5.0,2,9.0,1969,0.17505486,36,10055,3,0.0,1,0,0,1,0,1,0,1,4665.526,84618.07
94,2.0,60.00154,57.456825,9.000232,8,20.0,2015,0.28279766,33,8667,2,0.0,0,6,0,1,0,1,0,1,3587.446,283319.78
33,2.0,46.40388,32.482716,6.9605823,15,14.0,1977,0.23610845,16,3893,27,0.0,3,10,0,1,0,1,0,1,4638.67,223496.38
130,2.0,67.9883,40.290432,8.0,7,8.0,1961,0.34107193,27,5664,48,2300.0,3,11,0,1,0,1,0,1,3166.0198,278443.3
5,2.0,54.477432,31.149445,7.0,14,22.0,1991,0.15081754,16,3433,4,2643.0,4,5,0,1,0,1,0,1,3951.2195,279119.9
67,1.0,41.573166,21.065378,10.0,9,16.0,1980,0.10045574,43,7227,0,0.0,1,6,0,1,0,1,1,0,3839.0273,210769.52
6,3.0,102.259056,95.64583,15.338859,24,25.0,2016,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,2830.0981,266657.97
170,3.0,84.43656,53.061573,10.0,5,12.0,2002,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,3427.4626,494940.97
58,1.0,40.73826,23.099407,8.0,12,14.0,1996,0.14890389,9,1952,1,1430.0,3,2,0,1,0,1,0,1,3917.7058,129353.57
183,1.0,38.304485,19.52602,6.0,6,8.0,1951,0.037316453,32,6748,93,562.0,4,10,0,1,0,1,0,1,4166.6274,309354.72
52,1.0,45.179737,17.696262,10.0,18,22.0,2005,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3532.5686,189477.39
87,2.0,55.274567,32.199287,9.0,14,17.0,1986,0.10045574,43,7227,0,0.0,1,6,0,1,0,1,1,0,3894.2375,223146.61
1,2.0,76.3213,74.294106,11.4481945,2,1.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,2820.3438,251885.31
99,3.0,67.08368,47.48326,9.0,2,14.0,1974,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,4314.062,198891.61
74,1.0,49.63571,34.745,7.445357,4,1.0,1977,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,3215.4373,146838.03
24,1.0,50.553177,30.305834,10.0,20,24.0,2016,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,3157.0818,321773.75
56,1.0,53.733677,37.613575,8.060052,24,1.0,2015,0.0,23,5067,4,0.0,2,6,0,1,0,1,0,1,2970.2139,208773.98
6,2.0,64.68291,45.278034,9.702436,12,25.0,2019,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3327.808,186246.25
23,3.0,103.11349,72.17944,15.467024,8,25.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,2806.647,247709.62
34,2.0,56.978745,39.88512,8.546812,12,12.0,1977,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3777.765,250175.78
90,3.0,75.5988,47.424446,10.0,5,14.0,2005,0.24603155,22,3151,4,2715.0,3,3,0,1,1,0,0,1,3828.1448,418134.9
21,2.0,45.924007,27.066626,6.0,7,5.0,1961,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,4687.141,157161.67
21,1.0,32.178665,18.211012,5.0,7,9.0,1968,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,4959.824,155759.52
27,3.0,90.83425,63.583977,13.625138,8,9.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3186.0576,259915.47
23,1.0,43.23878,30.267147,6.4858174,12,25.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3691.1428,129723.266
13,2.0,62.854073,34.774754,10.0,14,12.0,2003,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,3424.6357,297804.7
6,1.0,40.32613,28.22829,6.0489197,16,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3957.7444,123044.21
23,1.0,50.978016,35.684612,7.646703,1,1.0,1977,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,3130.7715,144718.36
83,2.0,53.14307,31.993795,8.0,3,12.0,1975,0.10045574,43,7227,0,0.0,1,6,0,1,0,1,1,0,4050.4302,232830.8
46,1.0,42.93598,20.399736,8.0,11,12.0,1977,0.18878376,31,6137,4,0.0,0,1,0,1,0,1,0,1,3717.174,183494.4
27,3.0,83.121414,82.2881,8.0,8,11.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3481.692,233924.34
9,1.0,43.80036,30.660254,6.5700545,3,18.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3643.8174,125700.98
21,3.0,84.56575,50.65081,8.0,5,12.0,1985,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,3422.2266,343760.8
34,1.0,47.176086,38.416138,10.0,15,25.0,2015,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3383.0808,210963.67
38,2.0,55.692413,32.32504,9.0,6,17.0,2011,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,3865.02,69748.5
167,3.0,67.49141,47.330105,7.0,7,7.0,1950,0.23610845,16,3893,27,0.0,3,10,0,1,0,1,0,1,4288.0,436153.97
140,1.0,28.643684,17.637684,6.0,9,9.0,1974,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,5571.927,155533.38
23,1.0,27.77851,26.715239,4.1667767,5,4.0,2017,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,5745.4673,60918.566
84,2.0,50.7718,28.277124,5.0,5,5.0,1972,0.14966637,22,4789,2,4087.0,4,1,0,1,0,1,0,1,4239.6035,173792.64
0,2.0,57.42591,31.404043,10.0,11,16.0,1984,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,3748.348,235450.62
23,1.0,42.23701,29.565907,6.3355517,19,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3778.6887,111124.74
23,3.0,65.56825,64.16578,11.0,11,12.0,2018,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,4413.7695,134710.02
28,4.0,95.525955,58.004223,8.0,4,14.0,1998,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,4001.8005,392798.06
10,2.0,48.41517,27.145355,6.0,3,9.0,1970,0.28279766,33,8667,2,0.0,0,6,0,1,0,1,0,1,4445.9683,209555.0
30,1.0,40.604965,28.423475,6.090745,13,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3930.5664,133031.6
6,3.0,76.87829,53.8148,11.531744,6,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3764.4329,204024.1
69,1.0,38.008358,26.60585,8.0,12,17.0,1998,0.000991363,33,6783,3,0.0,1,9,0,1,0,1,0,1,4199.09,200664.38
17,3.0,78.52446,48.473354,10.0,14,16.0,1984,0.0,18,3374,5,620.0,1,2,0,1,0,1,0,1,3685.516,382951.9
27,2.0,60.97792,42.684544,9.146688,8,19.0,1977,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,3530.004,132806.06
78,2.0,55.097824,30.535378,11.0,3,16.0,1980,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,3906.7295,229922.62
1,1.0,46.817337,32.772137,7.0226007,8,24.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3409.0046,168154.86
62,3.0,102.958626,101.98158,15.443794,6,6.0,2017,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2810.8684,223222.83
27,3.0,82.30991,57.61694,13.0,7,10.0,2015,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3516.0183,267169.97
9,3.0,82.75809,81.392265,12.413713,11,18.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3496.9773,237213.1
105,2.0,52.320282,32.83977,8.0,9,14.0,1979,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,4114.1274,325950.62
18,1.0,41.09713,22.559938,8.0,13,14.0,1988,0.0,30,5562,0,0.0,0,5,0,1,0,1,1,0,3883.4954,168708.73
34,2.0,57.969963,32.01248,9.0,6,14.0,2001,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3713.1694,231828.44
13,2.0,63.321293,35.995014,10.0,9,14.0,1996,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,3399.3667,330319.0
9,2.0,66.96577,46.876038,10.044866,3,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3214.3633,185325.86
11,2.0,56.8207,38.377113,7.0,2,5.0,1960,0.000169676,36,5992,0,0.0,1,1,0,1,0,1,0,1,3788.2725,230595.34
27,1.0,46.376305,23.533796,8.0,14,14.0,2011,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,3441.4238,138324.28
22,1.0,41.15232,22.923517,8.0,3,14.0,2000,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,3878.287,183888.86
60,3.0,53.22033,35.327805,6.0,4,9.0,1969,0.007658515,35,7077,56,2301.0,3,19,0,1,0,1,0,1,5437.831,254959.55
52,2.0,65.612854,45.928997,9.8419285,4,17.0,1977,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3280.642,159112.03
6,1.0,43.899937,30.729956,6.584991,16,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3635.5522,130466.5
134,1.0,39.521477,20.255379,6.0,9,9.0,1976,0.015016892,17,3079,59,2890.0,0,8,0,1,0,1,0,1,4038.3237,218414.67
23,2.0,51.543365,36.080357,7.731505,3,3.0,1977,0.005767451,1,388,0,0.0,0,0,0,1,0,1,0,1,4176.1396,86196.58
69,3.0,86.73489,47.142704,9.0,3,25.0,2004,0.000991363,33,6783,3,0.0,1,9,0,1,0,1,0,1,3336.6404,500387.6
79,1.0,32.80584,21.580887,6.0,1,5.0,1968,0.30746666,30,5048,9,325.0,2,5,0,1,1,0,0,1,4865.0034,91844.7
101,2.0,47.028645,32.99085,5.0,7,5.0,1964,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,4577.0464,190884.58
27,2.0,74.21322,51.949253,11.131983,10,1.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2900.4575,159236.67
182,3.0,49.93456,35.980286,7.4901843,9,8.0,1938,0.2466236,14,2940,45,0.0,3,6,0,1,0,1,0,1,5795.6484,429090.88
111,4.0,73.02933,50.94261,6.0,9,16.0,1969,0.09344257,23,4635,5,3300.0,2,4,0,1,0,1,0,1,5234.5522,358898.75
57,2.0,54.470478,34.968624,10.0,7,12.0,1978,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,3951.724,205198.16
27,3.0,73.58146,37.387043,12.0,18,17.0,2002,0.07542368,11,3097,0,0.0,0,0,0,1,0,1,0,1,3933.0989,192330.47
11,3.0,60.283344,44.95292,5.0,10,9.0,1971,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,4800.715,252438.08
45,1.0,40.67674,21.97731,6.0,5,5.0,1958,0.014423114,19,3806,4,0.0,0,3,0,1,0,1,0,1,3923.631,184792.78
27,1.0,44.483948,20.467043,9.0,16,17.0,2008,0.07542368,11,3097,0,0.0,0,0,0,1,0,1,0,1,3587.8228,133106.33
26,2.0,46.29427,32.552746,5.0,7,9.0,1965,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,4649.6533,208732.4
9,3.0,59.83318,37.059307,5.0,3,9.0,1975,0.13012277,8,1986,0,0.0,0,0,0,1,0,1,0,1,4836.834,198328.58
61,1.0,45.177746,22.357084,8.0,14,14.0,1995,0.23220508,24,4860,1,80.0,0,3,0,1,0,1,0,1,3532.724,120832.37
145,1.0,39.72625,14.462872,11.0,2,12.0,1998,0.0,30,5562,0,0.0,0,5,0,1,0,1,1,0,4017.5078,177117.1
23,1.0,30.509666,21.356766,4.5764503,11,16.0,2017,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,5231.146,69277.66
44,1.0,32.55877,16.007072,5.0,6,5.0,1965,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1,4901.921,126046.805
8,1.0,42.012695,20.88717,8.0,5,14.0,2009,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,3798.864,194684.34
44,3.0,60.96908,46.77458,6.0,6,9.0,1972,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1,4746.7197,225251.56
99,2.0,45.28049,27.122675,6.0,5,9.0,1969,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,4753.7534,184083.31
45,1.0,39.225914,27.45814,5.8838873,24,24.0,2017,0.19578105,23,5212,6,0.0,3,2,0,1,0,1,0,1,4068.752,271893.12
83,2.0,51.816414,32.703354,9.0,3,12.0,1979,0.007720282,38,4788,2,0.0,0,4,0,1,0,1,0,1,4154.1333,221518.14
46,2.0,45.304024,31.33294,5.0,5,5.0,1969,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1,4751.284,191826.25
71,2.0,53.469433,34.152336,8.0,4,12.0,1982,0.40727624,9,1768,0,370.0,0,0,1,0,0,1,1,0,4025.7075,182516.56
23,2.0,58.69213,41.08449,8.80382,16,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3667.4814,184501.02
9,2.0,68.5781,48.00467,10.2867155,11,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3138.7905,208836.5
8,1.0,41.241272,19.273764,9.0,2,16.0,1998,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,3869.922,158608.11
69,4.0,98.979164,64.834496,10.0,2,16.0,1977,0.000991363,33,6783,3,0.0,1,9,0,1,0,1,0,1,3862.1846,454518.38
42,1.0,42.904766,23.020748,10.0,19,24.0,2007,0.15824905,21,5731,0,0.0,1,0,0,1,0,1,0,1,3719.8784,178437.72
29,2.0,53.018444,33.524296,8.0,2,17.0,2001,0.06966034,31,6119,4,0.0,1,2,0,1,0,1,0,1,4059.9512,213448.39
44,2.0,47.394604,29.720907,5.0,6,9.0,1975,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1,4541.7046,229324.3
27,1.0,47.00402,32.902813,7.0506034,11,1.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3395.465,185252.7
62,1.0,54.446472,38.11253,8.166971,4,9.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2931.3289,143312.7
37,3.0,65.02125,62.60455,8.0,7,9.0,1969,0.1789168,18,3594,4,192.0,1,5,0,1,0,1,0,1,4450.9014,301201.2
27,2.0,41.610104,29.127071,6.2415156,7,9.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,5173.0776,120724.055
61,3.0,86.25333,55.291737,10.0,16,17.0,2012,0.30032253,52,10311,6,0.0,1,9,0,1,0,1,0,1,3355.2695,87110.516
99,3.0,65.625175,43.252674,10.0,10,12.0,1973,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,4409.941,285568.53
11,2.0,49.42943,28.817945,5.0,4,12.0,1970,0.03869299,28,6533,1,1015.0,2,5,0,1,0,1,0,1,4354.7397,232539.2
22,2.0,45.550102,29.349442,5.0,4,5.0,1967,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,4725.616,232156.3
80,2.0,53.747253,33.740067,8.0,6,22.0,1984,0.007720282,38,4788,2,0.0,0,4,0,1,0,1,0,1,4004.8984,238623.89
84,2.0,46.953075,30.280483,5.0,2,12.0,1967,0.14966637,22,4789,2,4087.0,4,1,0,1,0,1,0,1,4584.413,173341.33
37,2.0,44.414654,31.681805,5.0,10,9.0,1972,0.1278116,28,7287,5,320.0,1,3,0,1,0,1,0,1,4846.4253,210615.6
45,2.0,71.92422,50.34695,10.788633,16,16.0,1977,0.19578105,23,5212,6,0.0,3,2,0,1,0,1,0,1,2992.7651,375417.94
26,3.0,116.05285,56.051304,14.0,7,30.0,2013,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,2493.7188,601914.0
23,1.0,39.856194,27.899336,5.9784293,6,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,4004.4094,110736.01
23,3.0,74.90776,52.435432,11.236164,5,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3863.4602,172826.84
27,1.0,38.81325,27.169275,5.821988,17,22.0,1977,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,4112.0107,112606.586
27,2.0,41.78291,29.248035,6.2674365,5,17.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,5151.6826,115524.14
2,2.0,55.59225,36.15489,9.0,15,16.0,1984,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,3871.984,261178.53
6,1.0,44.599503,39.450817,6.6899257,4,17.0,2016,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3578.5269,129373.29
23,1.0,42.01925,29.413473,6.3028874,6,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3798.2715,110237.74
27,2.0,60.082893,58.21808,9.012434,8,15.0,1977,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,3582.5886,136580.25
1,2.0,65.34434,61.6202,9.801651,7,20.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3294.1233,196924.61
128,2.0,55.023396,33.28457,9.0,12,17.0,1990,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,3912.0142,264144.72
23,1.0,34.917015,23.91631,5.2375526,3,9.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,4570.852,123381.3
2,2.0,45.74523,31.01224,6.0,9,9.0,1969,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,4705.4585,204550.55
27,1.0,44.47338,31.131367,6.6710076,17,17.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3588.675,163215.42
30,1.0,27.26487,19.08541,4.0897307,6,1.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,5853.7056,80575.63
27,1.0,40.69934,20.590654,12.0,8,1.0,1977,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3921.4521,152955.11
153,1.0,38.781067,19.641562,7.0,6,17.0,1992,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,4115.4233,162462.61
6,2.0,64.70863,37.98022,12.0,11,17.0,2016,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3326.4849,164420.33
155,3.0,78.52075,45.130306,9.0,16,16.0,1989,0.042307273,17,2810,9,4849.0,3,6,0,1,0,1,0,1,3685.6902,598541.4
61,2.0,51.330494,30.908335,6.0,13,12.0,1977,0.30032253,52,10311,6,0.0,1,9,0,1,0,1,0,1,4193.4585,214471.52
6,3.0,81.42399,56.99679,12.213599,13,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3554.274,215387.02
41,3.0,61.102192,45.645092,5.0,2,9.0,1968,0.17505486,36,10055,3,0.0,1,0,0,1,0,1,0,1,4736.3794,229916.69
84,2.0,46.52359,29.820436,5.0,3,9.0,1974,0.14966637,22,4789,2,4087.0,4,1,0,1,0,1,0,1,4626.7344,175062.6
27,2.0,73.29628,51.307396,10.994442,6,12.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2936.7424,166953.48
55,3.0,62.6452,45.056915,6.0,10,9.0,1973,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,4619.7183,214619.14
23,2.0,52.973167,31.386261,9.0,8,17.0,2008,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,4063.4214,79325.625
185,2.0,45.6039,28.01923,5.0,6,4.0,1966,0.025609156,33,5261,0,240.0,3,1,0,1,0,1,0,1,4720.0415,130020.76
62,1.0,45.977295,32.184105,6.8965945,11,11.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3471.2898,127644.68
157,2.0,43.416195,25.03919,7.0,4,9.0,1969,0.0,30,7538,87,4702.0,5,5,0,1,0,1,0,1,4957.8804,359947.7
23,1.0,38.10104,26.670727,5.715156,11,17.0,1977,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,4188.8755,75108.61
23,2.0,56.43894,39.507256,8.465841,3,17.0,1977,0.005767451,1,388,0,0.0,0,0,0,1,0,1,0,1,3813.897,90349.055
30,2.0,54.09982,37.869873,8.114973,7,15.0,2018,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3978.7988,125653.05
48,3.0,60.496735,38.70193,6.0,4,9.0,1980,0.041124634,46,9515,5,0.0,1,10,0,1,0,1,0,1,4783.7812,276349.9
173,2.0,42.522186,26.273666,7.0,10,12.0,1973,0.08194346,20,2738,20,0.0,1,4,0,1,0,1,0,1,5062.117,249827.84
123,3.0,54.516087,38.31902,6.0,7,9.0,1972,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1,5308.5825,251356.39
142,1.0,42.083584,20.817856,8.0,12,12.0,1979,0.05194206,17,4017,7,800.0,2,0,0,1,0,1,0,1,3792.4648,192589.81
27,2.0,62.840385,43.98827,9.0,10,10.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3425.3816,217232.11
52,3.0,78.557144,54.99,11.783572,11,17.0,1977,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3683.9827,186109.22
62,1.0,45.581738,45.169426,10.0,8,17.0,2019,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3501.4136,132203.17
15,1.0,38.070362,23.339445,6.0,9,12.0,2008,0.15824905,21,5731,0,0.0,1,0,0,1,0,1,0,1,4192.251,160185.62
6,1.0,40.207615,28.14533,6.0311427,14,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3969.4102,129815.375
1,1.0,46.45137,32.515957,10.0,13,20.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3435.8623,124819.14
52,1.0,33.25744,21.502249,6.0,1,4.0,1970,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,4798.942,109844.445
31,2.0,55.82339,37.815678,8.0,10,8.0,1961,0.15134622,32,5889,10,830.0,4,1,0,1,1,0,0,1,3855.9517,318154.47
18,1.0,39.32439,22.147491,8.0,12,17.0,1989,0.0,30,5562,0,0.0,0,5,0,1,0,1,1,0,4058.563,175819.38
